,song_sample,bird
2689,melspectrogram_dataset/93135795-e674-4383-929a-f65aad1aba46.tif,Brewer's Sparrow
2690,melspectrogram_dataset/01ea886e-bec8-409d-800b-3b002595d339.tif,Brewer's Sparrow
2691,melspectrogram_dataset/94288999-1bb5-4a96-8f29-ad5454493c78.tif,Brewer's Sparrow
2692,melspectrogram_dataset/edee80cc-47ea-45ff-8134-3ef8d7092564.tif,Brewer's Sparrow
2693,melspectrogram_dataset/7b18e003-b7a3-44a3-97d2-4f5e30552d8b.tif,Brewer's Sparrow
2694,melspectrogram_dataset/1c7531a3-00c0-45e3-baa1-4c17ad9db5bd.tif,Brewer's Sparrow
2695,melspectrogram_dataset/3c7fcc5f-3ecb-4bcb-b88d-b236390562fc.tif,Brewer's Sparrow
2696,melspectrogram_dataset/6f42aa31-31c0-4439-a033-0a411fa4ee20.tif,Brewer's Sparrow
2697,melspectrogram_dataset/2ab7600f-f596-49bd-a45c-729710c28920.tif,Brewer's Sparrow
2698,melspectrogram_dataset/3758dcb4-40ba-4511-95ef-7c3ac62344c1.tif,Brewer's Sparrow
2699,melspectrogram_dataset/87106635-8ef6-401a-b614-a1cf5d9928f1.tif,Brewer's Sparrow
2700,melspectrogram_dataset/1c64c7de-4cb4-4d14-a42a-cdbc4cf9c053.tif,Brewer's Sparrow
2701,melspectrogram_dataset/85efbf0b-27b3-416c-a42e-2c7a5803dddc.tif,Brewer's Sparrow
2702,melspectrogram_dataset/770c77bd-8dbe-40a2-b4ed-409482d235e8.tif,Brewer's Sparrow
2703,melspectrogram_dataset/2dda178d-2586-4506-a1ba-e5810711837e.tif,Brewer's Sparrow
2704,melspectrogram_dataset/2a03fec0-1ec9-4dba-b3b9-1896d09c9170.tif,Brewer's Sparrow
2705,melspectrogram_dataset/58262f1a-76df-4c5e-b768-39932f906326.tif,Brewer's Sparrow
2706,melspectrogram_dataset/c7e3aa7d-1f69-4f44-9fda-98096a2ad556.tif,Brewer's Sparrow
2707,melspectrogram_dataset/c70f2002-6952-4a99-b1a2-559a2c46e7c1.tif,Brewer's Sparrow
2708,melspectrogram_dataset/387f8c53-e4f6-4a80-ab54-4295ba7b3102.tif,Brewer's Sparrow
2709,melspectrogram_dataset/159ba89d-069a-4716-834e-0fe248dadfea.tif,Brewer's Sparrow
2710,melspectrogram_dataset/555c4632-854f-4768-9af2-bf93b7c08455.tif,Brewer's Sparrow
2711,melspectrogram_dataset/74be227a-eb1a-4545-9494-cd26081aa733.tif,Brewer's Sparrow
2712,melspectrogram_dataset/12facf18-76e4-41b5-afa9-fab7e5dc56a5.tif,Brewer's Sparrow
2713,melspectrogram_dataset/a95d8164-b446-4898-8e28-9227ff984fc6.tif,Brewer's Sparrow
2714,melspectrogram_dataset/c429acf6-13b1-47e9-8246-a63958df9b94.tif,Brewer's Sparrow
2715,melspectrogram_dataset/96885045-deeb-45be-a28b-b9829aea36f7.tif,Brewer's Sparrow
2716,melspectrogram_dataset/4133d9d7-9b22-4294-b89d-9ba58137c50f.tif,Brewer's Sparrow
2717,melspectrogram_dataset/1cf68ba8-f0ca-4201-b5d7-5b8034e4ad1b.tif,Brewer's Sparrow
2718,melspectrogram_dataset/a70bb74a-b3b6-43ad-8fdf-259af35e329e.tif,Brewer's Sparrow
2719,melspectrogram_dataset/72576812-2476-4e6f-8855-8580eac77ecc.tif,Brewer's Sparrow
2720,melspectrogram_dataset/2170084a-8a6b-4a12-9fcc-5817ddbaf35c.tif,Brewer's Sparrow
2721,melspectrogram_dataset/cd66a741-827d-4b01-b908-4b8e5b702094.tif,Brewer's Sparrow
2722,melspectrogram_dataset/fe023d51-9f3f-41b2-9429-92a97c53c0f1.tif,Brewer's Sparrow
2723,melspectrogram_dataset/20ed7a45-a2d6-4f1f-9e75-32c9acbaa9ac.tif,Brewer's Sparrow
2724,melspectrogram_dataset/2d92a8ee-2ce2-44a2-9e0b-385745197a13.tif,Brewer's Sparrow
2725,melspectrogram_dataset/ae16eb3f-9101-4502-8ea2-e1d2462ef948.tif,Brewer's Sparrow
2726,melspectrogram_dataset/46c86588-6a90-4961-80c3-cc4308fed046.tif,Brewer's Sparrow
2727,melspectrogram_dataset/e2ae5fb2-0a41-4700-814d-a4c00d83fb8c.tif,Brewer's Sparrow
2728,melspectrogram_dataset/cbe30fe5-653c-4ce7-b7c1-ec8ef35d7b0f.tif,Brewer's Sparrow
2729,melspectrogram_dataset/1ec11d19-7c59-4225-b177-98cd962c404b.tif,Brewer's Sparrow
2730,melspectrogram_dataset/00ce2143-0952-470e-8e6a-c987a0dc5a0a.tif,Brewer's Sparrow
2731,melspectrogram_dataset/e486fa8a-b10e-4787-9f1d-0c729bb0a139.tif,Brewer's Sparrow
2732,melspectrogram_dataset/472ce3e7-648c-4082-a0eb-45a28f16eedc.tif,Brewer's Sparrow
2733,melspectrogram_dataset/1abf3500-badc-4691-8d3b-0b30af9001d5.tif,Brewer's Sparrow
2734,melspectrogram_dataset/8693d19c-a40d-405a-a459-151578346748.tif,Brewer's Sparrow
2735,melspectrogram_dataset/00312627-75bb-4a90-a44b-f72d125432a2.tif,Brewer's Sparrow
2736,melspectrogram_dataset/7963874d-c44d-440f-9b5f-553d46728936.tif,Brewer's Sparrow
2737,melspectrogram_dataset/3e2ac363-a1ff-4090-9bb4-1d0707ab1806.tif,Brewer's Sparrow
2738,melspectrogram_dataset/281ae9fd-e745-49a2-b527-c0e029b8ff24.tif,Brewer's Sparrow
2739,melspectrogram_dataset/7a618456-b6d5-4593-b0b0-7dec2079742d.tif,Brewer's Sparrow
2740,melspectrogram_dataset/d18ea3a3-fef9-47aa-b66d-0ba2d6cc44a8.tif,Brewer's Sparrow
2741,melspectrogram_dataset/7afe1715-ea3b-4d41-9e3f-e14edd660f31.tif,Brewer's Sparrow
2742,melspectrogram_dataset/a86a0f32-988d-4d87-ab8a-72c8db462516.tif,Brewer's Sparrow
2743,melspectrogram_dataset/dfbc8231-0319-46ef-b6e2-2441f600a2d2.tif,Brewer's Sparrow
2744,melspectrogram_dataset/6aeceba4-4676-4856-bed0-f066bbbf20ca.tif,Brewer's Sparrow
2745,melspectrogram_dataset/b11f1bd0-a02b-4b1a-aacc-74152a07e9c5.tif,Brewer's Sparrow
2746,melspectrogram_dataset/fce679fb-02ae-436e-8737-d58ec0c1f283.tif,Brewer's Sparrow
2747,melspectrogram_dataset/df8b75d1-9e53-434a-9d93-a3a7709f8633.tif,Brewer's Sparrow
2748,melspectrogram_dataset/6528df2c-efc2-40c4-b27c-eed92fb05e1a.tif,Brewer's Sparrow
2749,melspectrogram_dataset/87511b22-8e8e-4176-9a5d-4a76c3b1c72e.tif,Brewer's Sparrow
2750,melspectrogram_dataset/6f3396db-aa41-4261-9637-d1597429ac80.tif,Brewer's Sparrow
2751,melspectrogram_dataset/92e55c54-9e9f-403d-ae7d-29de6574a79f.tif,Brewer's Sparrow
2752,melspectrogram_dataset/62dffb56-0d09-4e63-a881-804853e39782.tif,Brewer's Sparrow
2753,melspectrogram_dataset/4fd6322f-808f-41d7-a731-3705e0c7f5a9.tif,Brewer's Sparrow
2754,melspectrogram_dataset/8d506ad9-f41d-4839-85ee-86879c9b1906.tif,Brewer's Sparrow
2755,melspectrogram_dataset/d69ede0b-bd1a-4bff-a631-5ec33c217246.tif,Brewer's Sparrow
2756,melspectrogram_dataset/a2a4c96f-d935-4b0d-aea9-deac2b6c089b.tif,Brewer's Sparrow
2757,melspectrogram_dataset/2dd1996a-29a8-46b6-8d18-c684d1cd2955.tif,Brewer's Sparrow
2758,melspectrogram_dataset/4851c35f-bcc1-4143-b0f7-d2c484b7d293.tif,Brewer's Sparrow
2759,melspectrogram_dataset/398f3919-d8c6-463e-abe1-387692cb77cd.tif,Brewer's Sparrow
2760,melspectrogram_dataset/ccb3d752-7df2-4657-9dae-8393956dbfbc.tif,Brewer's Sparrow
2761,melspectrogram_dataset/96e80dc7-3a64-4cf0-a7ae-7fc4b7a2942f.tif,Brewer's Sparrow
2762,melspectrogram_dataset/eec6712e-54e0-4d5f-85bc-dc674facb3d3.tif,Brewer's Sparrow
2763,melspectrogram_dataset/a8d7f4c9-ae17-4259-a7e7-0c742a286587.tif,Brewer's Sparrow
2764,melspectrogram_dataset/75a0ea85-8dac-4b1c-9fe3-fcc31b5602aa.tif,Brewer's Sparrow
2765,melspectrogram_dataset/a8486e89-9aac-402f-bfa3-05d8e1bf4eef.tif,Brewer's Sparrow
2766,melspectrogram_dataset/eb99e52a-5658-424a-95af-f6769f871de7.tif,Brewer's Sparrow
2767,melspectrogram_dataset/c570edac-b6ed-4445-97ee-23fd2c8370c3.tif,Brewer's Sparrow
2768,melspectrogram_dataset/b1fd418a-def4-4c49-af58-da1a2febef99.tif,Brewer's Sparrow
2769,melspectrogram_dataset/c670bb9e-5887-437e-a00c-0a162d95316e.tif,Brewer's Sparrow
2770,melspectrogram_dataset/dfb35035-1675-435a-bfab-f6b2d1b3d77b.tif,Brewer's Sparrow
2771,melspectrogram_dataset/4ad2d124-ce82-42c6-9f18-d4d36ddb12b4.tif,Brewer's Sparrow
2772,melspectrogram_dataset/99ffdf57-6891-470b-8387-41d19c50ccad.tif,Brewer's Sparrow
2773,melspectrogram_dataset/9b5d18ab-67b1-46c8-8674-33f594db2a43.tif,Brewer's Sparrow
2774,melspectrogram_dataset/e3859af7-eda6-440d-8d30-1f896049f811.tif,Brewer's Sparrow
2775,melspectrogram_dataset/4d48e971-6b68-4910-9b1f-4a76385e9056.tif,Brewer's Sparrow
2776,melspectrogram_dataset/f8c359ed-9799-421c-9458-38aa12b6479c.tif,Brewer's Sparrow
2777,melspectrogram_dataset/676132a8-0e6c-4030-a7ed-3339760339c7.tif,Brewer's Sparrow
2778,melspectrogram_dataset/0a2f9c50-a2a1-4fa7-ba1a-8e26001c595c.tif,Brewer's Sparrow
2779,melspectrogram_dataset/0b0725a7-7f1b-4be2-98f0-744e12365631.tif,Brewer's Sparrow
2780,melspectrogram_dataset/31d4c474-9df6-4307-a0e0-1f0c8259f4bd.tif,Brewer's Sparrow
2781,melspectrogram_dataset/25082404-9219-4590-bedd-01fde4c200f2.tif,Brewer's Sparrow
2782,melspectrogram_dataset/988b915f-4b3c-48eb-9d54-b74d32d8c37c.tif,Brewer's Sparrow
2783,melspectrogram_dataset/65f5f281-fd23-4845-a60f-bc38dbf35269.tif,Brewer's Sparrow
2784,melspectrogram_dataset/d1ac9acb-008e-4b72-8923-0e55a91659fd.tif,Brewer's Sparrow
2785,melspectrogram_dataset/b7eb86e2-0920-4cba-b077-243ae2b45609.tif,Brewer's Sparrow
2786,melspectrogram_dataset/07cb32dc-6cbd-4409-bec1-cb5d261e265d.tif,Brewer's Sparrow
2787,melspectrogram_dataset/a91ab33a-291b-4e2e-a7c1-33be21c666dd.tif,Brewer's Sparrow
2788,melspectrogram_dataset/8633184a-e598-45df-b255-312e625a206a.tif,Brewer's Sparrow
2789,melspectrogram_dataset/141ecebf-4b7a-4228-bb7a-f524bdbc7ab6.tif,Brewer's Sparrow
2790,melspectrogram_dataset/eca661d1-8c48-44eb-86b8-8667f03cc5dc.tif,Brewer's Sparrow
2791,melspectrogram_dataset/8c15f09a-5558-4a7a-9cf4-f219174e434c.tif,Brewer's Sparrow
2792,melspectrogram_dataset/f05c120f-6869-4029-b308-79ce42ef6fa6.tif,Brewer's Sparrow
2793,melspectrogram_dataset/69d20f4a-afb0-49de-8523-39019ef41c6f.tif,Brewer's Sparrow
2794,melspectrogram_dataset/8e62f163-b9d7-43fe-9819-7b132053ebac.tif,Brewer's Sparrow
2795,melspectrogram_dataset/cf1cca58-6db8-40cc-b009-4a03bc75ea65.tif,Brewer's Sparrow
2796,melspectrogram_dataset/135b70a3-688e-4d6a-9e8a-0959135ab861.tif,Brewer's Sparrow
2797,melspectrogram_dataset/cd855252-79aa-434c-86b6-388ae8766adc.tif,Brewer's Sparrow
2798,melspectrogram_dataset/695408d8-e83e-459d-ad4c-2aa9e4a073f3.tif,Brewer's Sparrow
2799,melspectrogram_dataset/1d402577-09fa-492f-b427-4b57fff1eac2.tif,Brewer's Sparrow
2800,melspectrogram_dataset/7ef58b1e-fd9f-4d10-828f-c3cf1cd411ca.tif,Brewer's Sparrow
2801,melspectrogram_dataset/957732ea-5c27-4d78-b8a6-4c9dab59c214.tif,Brewer's Sparrow
2802,melspectrogram_dataset/46d281b1-d07a-416d-b3e3-4fb46ded108a.tif,Brewer's Sparrow
2803,melspectrogram_dataset/a5796b89-9dea-42b7-befd-960064948abc.tif,Brewer's Sparrow
2804,melspectrogram_dataset/36e018b1-9d99-45ac-918e-3c6027a3c770.tif,Brewer's Sparrow
2805,melspectrogram_dataset/8c282d4e-9f89-4dd5-9701-018bfdb4cc96.tif,Brewer's Sparrow
2806,melspectrogram_dataset/43d81a40-2ddd-434d-979c-c4a4deb598e6.tif,Brewer's Sparrow
2807,melspectrogram_dataset/1429be52-c7c4-4253-8be2-387c8443f943.tif,Brewer's Sparrow
2808,melspectrogram_dataset/e2a93248-02bc-4d32-938a-9277e30e72ce.tif,Brewer's Sparrow
2809,melspectrogram_dataset/d563dd80-44d0-434a-a28c-72e4f698c3da.tif,Brewer's Sparrow
2810,melspectrogram_dataset/167a5e56-69b6-475c-af03-8c950795d204.tif,Brewer's Sparrow
2811,melspectrogram_dataset/ee63ce4f-088f-44f9-9d27-ae641af8adc1.tif,Brewer's Sparrow
2812,melspectrogram_dataset/2f7bfb0a-3e72-4afe-b989-25316abcc9b8.tif,Brewer's Sparrow
2813,melspectrogram_dataset/a4316bdc-d9a1-4788-8341-180bb7a1806f.tif,Brewer's Sparrow
2814,melspectrogram_dataset/32b20952-aab4-4c67-bbf1-2960d35c1168.tif,Brewer's Sparrow
2815,melspectrogram_dataset/40d565c1-a75b-4c92-a2c1-654e5d376d06.tif,Brewer's Sparrow
2816,melspectrogram_dataset/de491353-d289-48c9-9d64-6fa5fbb9df5b.tif,Brewer's Sparrow
2817,melspectrogram_dataset/05e08b91-e830-443e-8b3e-48fb23c29bc4.tif,Brewer's Sparrow
2818,melspectrogram_dataset/a6a0c70c-9d4e-40c1-91f4-d9e8bf1025f0.tif,Brewer's Sparrow
2819,melspectrogram_dataset/2a189ee8-e711-40df-ab12-bca6a5ef762c.tif,Brewer's Sparrow
2820,melspectrogram_dataset/d5c81819-cbd0-4a32-851a-58c9f63e3a19.tif,Brewer's Sparrow
2821,melspectrogram_dataset/1a130399-66d3-4f7e-8179-b62acf9ad9e6.tif,Brewer's Sparrow
2822,melspectrogram_dataset/b20751e3-2a2b-451c-8974-2136b6163e1e.tif,Brewer's Sparrow
2823,melspectrogram_dataset/f938c7f8-2a21-4b0f-a245-d804037bb298.tif,Brewer's Sparrow
2824,melspectrogram_dataset/c2533152-6f1b-4a46-9576-436fc792e342.tif,Brewer's Sparrow
2825,melspectrogram_dataset/047023bc-9c82-4d53-aaba-c3c7c8d1e8a4.tif,Brewer's Sparrow
2826,melspectrogram_dataset/b517e0e0-e9a2-4e31-8d7c-0d94cd741ac3.tif,Brewer's Sparrow
2827,melspectrogram_dataset/d9123d63-9682-44b4-a165-a42608e1439c.tif,Brewer's Sparrow
2828,melspectrogram_dataset/95352e9a-359b-4a39-865a-2302bbb0ab57.tif,Brewer's Sparrow
2829,melspectrogram_dataset/1dd65bc2-8e76-4793-b56d-7314eaed039e.tif,Brewer's Sparrow
2830,melspectrogram_dataset/f1639a7a-99d0-44a9-9467-3ab5b4634fb6.tif,Brewer's Sparrow
2831,melspectrogram_dataset/c1f183b8-cd79-4f26-98d7-6fe11f00a708.tif,Brewer's Sparrow
2832,melspectrogram_dataset/cd1f0d1a-5cbf-438c-85ac-9af3ae1a0364.tif,Brewer's Sparrow
2833,melspectrogram_dataset/c0b1f676-39e2-43f2-b841-4122fae2bc56.tif,Brewer's Sparrow
2834,melspectrogram_dataset/7bb9a4a9-5c5b-4805-ba20-b82eafa7fa78.tif,Brewer's Sparrow
2835,melspectrogram_dataset/d8a419dc-c91b-4681-a27d-83aa7a9b6876.tif,Brewer's Sparrow
2836,melspectrogram_dataset/af1ff0bf-e9c8-481c-bb9a-5292b5a234d5.tif,Brewer's Sparrow
2837,melspectrogram_dataset/63c865b3-831b-4109-9904-36cf52b52687.tif,Brewer's Sparrow
2838,melspectrogram_dataset/c2ff6a7a-828c-4d09-886d-f06e1d1f14db.tif,Brewer's Sparrow
2839,melspectrogram_dataset/6a4e9326-0c16-42a1-97e9-649fb68caab6.tif,Brewer's Sparrow
2840,melspectrogram_dataset/450f7aad-f6cd-4391-b03d-5d9d394aba58.tif,Brewer's Sparrow
2841,melspectrogram_dataset/efe72d8d-5441-45ec-925d-9f13e8f19df9.tif,Brewer's Sparrow
2842,melspectrogram_dataset/cab76483-478b-4997-aaaa-d2e5cfdaf98b.tif,Brewer's Sparrow
2843,melspectrogram_dataset/9ed93fe5-8014-4e90-99e6-1bca3847df7b.tif,Brewer's Sparrow
2844,melspectrogram_dataset/83b1a7df-c1c5-420e-9b42-9bab9b8cd422.tif,Brewer's Sparrow
2845,melspectrogram_dataset/f418f34b-b68f-42b5-bb61-6179821e4af2.tif,Brewer's Sparrow
2846,melspectrogram_dataset/49b63831-88bf-4f9a-84ec-4d400dd023ef.tif,Brewer's Sparrow
2847,melspectrogram_dataset/b940fe28-2cb6-44f7-bf27-ec282806014f.tif,Brewer's Sparrow
2848,melspectrogram_dataset/d1ca152b-8c71-4616-bb9b-42414967f942.tif,Brewer's Sparrow
2849,melspectrogram_dataset/c084a270-8ff6-455a-b6f3-bdac22c7edc3.tif,Brewer's Sparrow
2850,melspectrogram_dataset/859dbb17-c6c6-4aae-9bda-fa3678f112bc.tif,Brewer's Sparrow
2851,melspectrogram_dataset/1cfd2cc7-953e-4044-be5c-c6ffcfe6cf80.tif,Brewer's Sparrow
2852,melspectrogram_dataset/d72bb482-aa68-4e42-8f96-a6443e2f512c.tif,Brewer's Sparrow
2853,melspectrogram_dataset/7e701df8-25a8-4bba-8a1f-65d415fe4301.tif,Brewer's Sparrow
2854,melspectrogram_dataset/ff4ce98f-a171-4ead-ad8e-c32aaecee374.tif,Brewer's Sparrow
2855,melspectrogram_dataset/118b6a7a-ec02-431e-a9b8-fda22788521e.tif,Brewer's Sparrow
2856,melspectrogram_dataset/edc96f37-d9ca-4ee2-a7ce-bb5976ed71b1.tif,Brewer's Sparrow
2857,melspectrogram_dataset/0dc174b8-4d02-43e3-b922-4ff2b0f01f78.tif,Brewer's Sparrow
2858,melspectrogram_dataset/4ee53b08-2031-455e-bae4-cdce4e931749.tif,Brewer's Sparrow
2859,melspectrogram_dataset/90471b5f-7d99-4d19-8100-86d9d9fcb2b8.tif,Brewer's Sparrow
2860,melspectrogram_dataset/d5ae05b0-9a0d-484f-a351-d424b2b9e2c6.tif,Brewer's Sparrow
2861,melspectrogram_dataset/19a361d9-bf7f-40b4-b9ef-1eac2884f459.tif,Brewer's Sparrow
2862,melspectrogram_dataset/304a0cde-8b9d-42e7-8b0e-8e7ef59197bf.tif,Brewer's Sparrow
2863,melspectrogram_dataset/bc5709e8-07db-47da-bf6f-a82381c993c2.tif,Brewer's Sparrow
2864,melspectrogram_dataset/58d2a1e3-94a3-4e75-bdcf-fd6c97da07c3.tif,Brewer's Sparrow
2865,melspectrogram_dataset/0cbbbdc9-8a17-4ced-b8f6-ceebc189bd35.tif,Brewer's Sparrow
2866,melspectrogram_dataset/7ef4f759-42ff-4526-9c9c-91f7f50862b5.tif,Brewer's Sparrow
2867,melspectrogram_dataset/88415327-0269-4bb3-8619-1cf6183363f8.tif,Brewer's Sparrow
2868,melspectrogram_dataset/e008c679-231d-4678-8f14-dc30cdcf9b95.tif,Brewer's Sparrow
2869,melspectrogram_dataset/9b228d6a-f446-4045-adf3-bec287b16403.tif,Brewer's Sparrow
2870,melspectrogram_dataset/d9c86e99-4920-43a2-85e9-32817442a394.tif,Brewer's Sparrow
2871,melspectrogram_dataset/e84aa18e-12f0-47c0-9eee-1addbfd2d1d6.tif,Brewer's Sparrow
2872,melspectrogram_dataset/d6cd70d5-db59-48f6-bb4e-4c506813af6f.tif,Brewer's Sparrow
2873,melspectrogram_dataset/66a04fcb-d80a-4633-a622-88a4f688804c.tif,Brewer's Sparrow
2874,melspectrogram_dataset/d28f17e5-d999-4301-b7b4-1a9fcb70712b.tif,Brewer's Sparrow
2875,melspectrogram_dataset/ee2467a8-8591-4861-9f24-314ba543b4e2.tif,Brewer's Sparrow
2876,melspectrogram_dataset/eed59125-38c3-4512-bc24-946e345cc563.tif,Brewer's Sparrow
2877,melspectrogram_dataset/10beb2c6-48d5-4c5a-b21b-04a74ad2d923.tif,Brewer's Sparrow
2878,melspectrogram_dataset/ed2dd76e-1e3a-4050-a529-7b3c8340b0e8.tif,Brewer's Sparrow
2879,melspectrogram_dataset/4fb9eee5-6d35-4598-a1ad-287080840f96.tif,Brewer's Sparrow
2880,melspectrogram_dataset/deb3d157-bc96-4e18-aa20-a677065bbe92.tif,Brewer's Sparrow
2881,melspectrogram_dataset/4d8c2782-e1c4-4e35-9fbf-1ff22c35f45c.tif,Brewer's Sparrow
2882,melspectrogram_dataset/da32dded-d18f-4a58-8b12-12f7773bc407.tif,Brewer's Sparrow
2883,melspectrogram_dataset/95752bdd-2278-48b1-ad8c-4d21820ca318.tif,Brewer's Sparrow
2884,melspectrogram_dataset/1e4429c0-c994-42e1-9780-f422562486c7.tif,Brewer's Sparrow
2885,melspectrogram_dataset/98dfee34-94e0-40cd-b356-febd29e5ce0a.tif,Brewer's Sparrow
2886,melspectrogram_dataset/7ed3fc07-5aaf-4985-9b15-54c55e59c956.tif,Brewer's Sparrow
2887,melspectrogram_dataset/a097b20b-9fab-472d-9954-2780f95b9cce.tif,Brewer's Sparrow
2888,melspectrogram_dataset/606dbfb8-b0fa-42c7-b1ab-daa8d2aaa59f.tif,Brewer's Sparrow
2889,melspectrogram_dataset/bf0b7250-b672-43e0-9fd4-b95833f365f6.tif,Brewer's Sparrow
2890,melspectrogram_dataset/03fe3c06-84cb-4c99-8352-444ce23675a8.tif,Brewer's Sparrow
2891,melspectrogram_dataset/a5f6cb37-6e2f-44c9-ac5f-a247d5dd847c.tif,Brewer's Sparrow
2892,melspectrogram_dataset/f22cc94e-7901-4152-a758-3f7d1cfd65a9.tif,Brewer's Sparrow
2893,melspectrogram_dataset/f9023361-00c7-49a5-b830-e46c635f1971.tif,Brewer's Sparrow
2894,melspectrogram_dataset/75c10672-aa49-4956-a1f4-737f27cc9f75.tif,Brewer's Sparrow
2895,melspectrogram_dataset/e15db017-b8dc-481d-bba7-e819bf3d765e.tif,Brewer's Sparrow
2896,melspectrogram_dataset/4871dc70-4adb-4ae1-ab28-75e9cbe53bf2.tif,Brewer's Sparrow
2897,melspectrogram_dataset/00aad54a-4f22-4ab7-8aa1-850893299970.tif,Brewer's Sparrow
2898,melspectrogram_dataset/c18cc187-6e50-4184-b649-ea13ee069f89.tif,Brewer's Sparrow
2899,melspectrogram_dataset/11fa8cad-2895-4685-8ba3-75e54ad7659c.tif,Brewer's Sparrow
2900,melspectrogram_dataset/86b7f3a4-4861-498f-8ab7-1a3a4c337c3d.tif,Brewer's Sparrow
2901,melspectrogram_dataset/925c6096-ee8e-46f8-85b6-587d54d3ccf4.tif,Brewer's Sparrow
2902,melspectrogram_dataset/0b77abe4-95e5-468f-affd-a7467145bf4c.tif,Brewer's Sparrow
2903,melspectrogram_dataset/4af41636-48df-4c41-9502-d07055cf1c54.tif,Brewer's Sparrow
2904,melspectrogram_dataset/4c982fde-d1b1-4307-bbbb-876d2c2bc390.tif,Brewer's Sparrow
2905,melspectrogram_dataset/3bba551c-fc05-415d-b493-7a5e6a63487f.tif,Brewer's Sparrow
2906,melspectrogram_dataset/f050f666-9099-49f4-95d3-6c78110acfd0.tif,Brewer's Sparrow
2907,melspectrogram_dataset/a6a79671-038c-4bda-bbdc-5ad4f603b9a7.tif,Brewer's Sparrow
2908,melspectrogram_dataset/759ad7ee-cc99-49c3-afa9-aff5b3185d23.tif,Brewer's Sparrow
2909,melspectrogram_dataset/cd2d1a8a-1182-4043-974f-477016366205.tif,Brewer's Sparrow
2910,melspectrogram_dataset/e55a3bd2-aef6-48ca-a6c6-92d7cfde4a0b.tif,Brewer's Sparrow
2911,melspectrogram_dataset/bf8746d6-27f7-4bdd-a033-bface36a37d1.tif,Brewer's Sparrow
2912,melspectrogram_dataset/9c572aab-067d-4b63-9935-3f963ff8042b.tif,Brewer's Sparrow
2913,melspectrogram_dataset/fb1f1ca5-5caa-4fe5-89ed-c347dc7f9091.tif,Brewer's Sparrow
2914,melspectrogram_dataset/b35412eb-a323-48da-bc64-1c5f0437b747.tif,Brewer's Sparrow
2915,melspectrogram_dataset/952df14e-6b09-4d12-ae52-474c92697c66.tif,Brewer's Sparrow
2916,melspectrogram_dataset/04848cc3-b0e9-4b97-b0b0-371f6bd102ce.tif,Brewer's Sparrow
2917,melspectrogram_dataset/b6c4aa70-43fc-4000-ae4e-91b48313cf5c.tif,Brewer's Sparrow
2918,melspectrogram_dataset/5ec200f3-fcf4-4995-85da-ad52e04d0d4c.tif,Brewer's Sparrow
2919,melspectrogram_dataset/bda7b8ab-36a4-41d3-a1f9-c00e74653546.tif,Brewer's Sparrow
2920,melspectrogram_dataset/0931ea87-ed9d-4daf-91a2-54452507690d.tif,Brewer's Sparrow
2921,melspectrogram_dataset/7c90f608-d69e-4572-8c2c-07fe7dfa3d98.tif,Brewer's Sparrow
2922,melspectrogram_dataset/7c81fef1-3e3d-43f6-9ccb-8bfc30358054.tif,Brewer's Sparrow
2923,melspectrogram_dataset/bad0ad57-7bcd-4e3d-928f-e9f3275901e3.tif,Brewer's Sparrow
2924,melspectrogram_dataset/ef5a1920-dd89-469b-9b3c-07b65a180f86.tif,Brewer's Sparrow
2925,melspectrogram_dataset/1bba7496-77dd-4072-9184-0e1e356e025f.tif,Brewer's Sparrow
2926,melspectrogram_dataset/e917bd53-dbd3-4201-b4d8-d73497bb4788.tif,Brewer's Sparrow
2927,melspectrogram_dataset/7adc0c5d-2c3f-4083-af31-9a74946a0594.tif,Brewer's Sparrow
2928,melspectrogram_dataset/7bc4df77-99eb-45cc-9bc3-cb7db1292839.tif,Brewer's Sparrow
2929,melspectrogram_dataset/0af11bfb-376a-46e6-9c76-33dcf65329dd.tif,Brewer's Sparrow
2930,melspectrogram_dataset/0dfc8be6-579c-4b7e-a4c3-0cc2f5b30ddf.tif,Brewer's Sparrow
2931,melspectrogram_dataset/39022c0e-f10c-4944-b6a2-fdf13bfc9fd6.tif,Brewer's Sparrow
2932,melspectrogram_dataset/c79a7e22-b618-4fd7-8230-ac0d678ad41e.tif,Brewer's Sparrow
2933,melspectrogram_dataset/e0deb110-3172-4921-91a8-cf0d0105aab7.tif,Brewer's Sparrow
2934,melspectrogram_dataset/aa045c1d-c8b3-4f33-adfd-f8391f3a7d6c.tif,Brewer's Sparrow
2935,melspectrogram_dataset/d75bf6ea-6718-4d15-a18e-5e187a73d645.tif,Brewer's Sparrow
2936,melspectrogram_dataset/2cbba45e-97e6-4d32-a966-09209acff969.tif,Brewer's Sparrow
2937,melspectrogram_dataset/79d1c2aa-38b5-4b88-9ba9-40f6493499f4.tif,Brewer's Sparrow
2938,melspectrogram_dataset/f67f1328-a2ec-4198-a4f8-dc714bf85253.tif,Brewer's Sparrow
2939,melspectrogram_dataset/57aba11d-0952-4ad8-8a92-ebf6acb83399.tif,Brewer's Sparrow
2940,melspectrogram_dataset/c4f43fbc-4d5c-42aa-a24b-2062834fd9bd.tif,Brewer's Sparrow
2941,melspectrogram_dataset/7e132034-1031-49d9-be1d-3ebd6c29b3a1.tif,Brewer's Sparrow
